bearing_id,transh_object_id,case_id,bearing_name,raw_label,default_fault_type,default_fault_position,default_fault_severity,diagnosis_confidence,rca_confidence,true_reason_id,true_reason_type,true_stage,design_id,material_batch_id,manufacturing_batch_id,assembly_id,inspection_id,operation_id,has_design,has_material,has_manufacturing,has_assembly,has_inspection,has_operation,lifecycle_complete,display_label,remark
BRG-00001,BRG-00001,BFB-00001,BRG-00001,OR014,outer_race_fault,outer_race,medium,0.6635,0.6369,BASM-00001,AssemblyRecord,assembly,BDES-00407,BMAT-00415,BMAN-00361,BASM-00001,BINSP-00001,BOPR-00001,1,1,1,1,1,1,1,BRG-00001 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00932,BRG-00932,BFB-00932,BRG-00932,Normal,normal,none,normal,0.8988,0.8253,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00126,BMAT-00038,BMAN-00624,BASM-00932,BINSP-00932,BOPR-00932,1,1,1,1,1,1,1,BRG-00932 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00933,BRG-00933,BFB-00933,BRG-00933,IR007,inner_race_fault,inner_race,slight,0.7729,0.6566,BMAN-00150,ManufacturingBatch,manufacturing,BDES-00707,BMAT-00496,BMAN-00150,BASM-00933,BINSP-00933,BOPR-00933,1,1,1,1,1,1,1,BRG-00933 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00934,BRG-00934,BFB-00934,BRG-00934,B007,rolling_element_fault,rolling_element,slight,0.7131,0.6441,BMAT-00130,MaterialBatch,material,BDES-00416,BMAT-00130,BMAN-00257,BASM-00934,BINSP-00934,BOPR-00934,1,1,1,1,1,1,1,BRG-00934 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00935,BRG-00935,BFB-00935,BRG-00935,OR021,outer_race_fault,outer_race,severe,0.7182,0.7083,BMAT-00397,MaterialBatch,material,BDES-00658,BMAT-00397,BMAN-00596,BASM-00935,BINSP-00935,BOPR-00935,1,1,1,1,1,1,1,BRG-00935 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00936,BRG-00936,BFB-00936,BRG-00936,IR007,inner_race_fault,inner_race,slight,0.6562,0.6606,BMAT-00376,MaterialBatch,material,BDES-00163,BMAT-00376,BMAN-00239,BASM-00936,BINSP-00936,BOPR-00936,1,1,1,1,1,1,1,BRG-00936 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00937,BRG-00937,BFB-00937,BRG-00937,B007,rolling_element_fault,rolling_element,slight,0.6994,0.6337,BOPR-00937,MaintenanceRecord,operation,BDES-00291,BMAT-00036,BMAN-01045,BASM-00937,BINSP-00937,BOPR-00937,1,1,1,1,1,1,1,BRG-00937 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00938,BRG-00938,BFB-00938,BRG-00938,IR007,inner_race_fault,inner_race,slight,0.6924,0.7014,BASM-00938,AssemblyRecord,assembly,BDES-00730,BMAT-00346,BMAN-01071,BASM-00938,BINSP-00938,BOPR-00938,1,1,1,1,1,1,1,BRG-00938 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00939,BRG-00939,BFB-00939,BRG-00939,OR007,outer_race_fault,outer_race,slight,0.7737,0.6466,BMAN-00385,ManufacturingBatch,manufacturing,BDES-00284,BMAT-00069,BMAN-00385,BASM-00939,BINSP-00939,BOPR-00939,1,1,1,1,1,1,1,BRG-00939 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00940,BRG-00940,BFB-00940,BRG-00940,B021,rolling_element_fault,rolling_element,severe,0.7377,0.7653,BOPR-00940,MaintenanceRecord,operation,BDES-00066,BMAT-00142,BMAN-00227,BASM-00940,BINSP-00940,BOPR-00940,1,1,1,1,1,1,1,BRG-00940 | rolling_element_fault | rolling_element | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00941,BRG-00941,BFB-00941,BRG-00941,B014,rolling_element_fault,rolling_element,medium,0.7309,0.6872,BMAT-00090,MaterialBatch,material,BDES-00363,BMAT-00090,BMAN-00087,BASM-00941,BINSP-00941,BOPR-00941,1,1,1,1,1,1,1,BRG-00941 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00942,BRG-00942,BFB-00942,BRG-00942,B014,rolling_element_fault,rolling_element,medium,0.6856,0.6995,BDES-00299,BearingDesignSpec,design,BDES-00299,BMAT-00018,BMAN-00794,BASM-00942,BINSP-00942,BOPR-00942,1,1,1,1,1,1,1,BRG-00942 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00943,BRG-00943,BFB-00943,BRG-00943,OR014,outer_race_fault,outer_race,medium,0.6777,0.5797,BDES-00499,BearingDesignSpec,design,BDES-00499,BMAT-00154,BMAN-00597,BASM-00943,BINSP-00943,BOPR-00943,1,1,1,1,1,1,1,BRG-00943 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00944,BRG-00944,BFB-00944,BRG-00944,B014,rolling_element_fault,rolling_element,medium,0.6845,0.7296,BASM-00944,AssemblyRecord,assembly,BDES-00610,BMAT-00329,BMAN-00040,BASM-00944,BINSP-00944,BOPR-00944,1,1,1,1,1,1,1,BRG-00944 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00945,BRG-00945,BFB-00945,BRG-00945,OR014,outer_race_fault,outer_race,medium,0.7363,0.5378,BINSP-00945,InspectionRecord,inspection,BDES-00504,BMAT-00190,BMAN-00157,BASM-00945,BINSP-00945,BOPR-00945,1,1,1,1,1,1,1,BRG-00945 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00946,BRG-00946,BFB-00946,BRG-00946,OR021,outer_race_fault,outer_race,severe,0.7711,0.7189,BOPR-00946,MaintenanceRecord,operation,BDES-00106,BMAT-00492,BMAN-00008,BASM-00946,BINSP-00946,BOPR-00946,1,1,1,1,1,1,1,BRG-00946 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00947,BRG-00947,BFB-00947,BRG-00947,B021,rolling_element_fault,rolling_element,severe,0.775,0.6849,BASM-00947,AssemblyRecord,assembly,BDES-00470,BMAT-00052,BMAN-00490,BASM-00947,BINSP-00947,BOPR-00947,1,1,1,1,1,1,1,BRG-00947 | rolling_element_fault | rolling_element | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00948,BRG-00948,BFB-00948,BRG-00948,IR007,inner_race_fault,inner_race,slight,0.6268,0.6596,BOPR-00948,MaintenanceRecord,operation,BDES-00396,BMAT-00229,BMAN-01160,BASM-00948,BINSP-00948,BOPR-00948,1,1,1,1,1,1,1,BRG-00948 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00949,BRG-00949,BFB-00949,BRG-00949,OR007,outer_race_fault,outer_race,slight,0.6696,0.7084,BMAN-00374,ManufacturingBatch,manufacturing,BDES-00158,BMAT-00350,BMAN-00374,BASM-00949,BINSP-00949,BOPR-00949,1,1,1,1,1,1,1,BRG-00949 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00950,BRG-00950,BFB-00950,BRG-00950,B014,rolling_element_fault,rolling_element,medium,0.7319,0.7321,BINSP-00950,InspectionRecord,inspection,BDES-00631,BMAT-00063,BMAN-01169,BASM-00950,BINSP-00950,BOPR-00950,1,1,1,1,1,1,1,BRG-00950 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00951,BRG-00951,BFB-00951,BRG-00951,B021,rolling_element_fault,rolling_element,severe,0.6973,0.7001,BMAN-00381,ManufacturingBatch,manufacturing,BDES-00035,BMAT-00490,BMAN-00381,BASM-00951,BINSP-00951,BOPR-00951,1,1,1,1,1,1,1,BRG-00951 | rolling_element_fault | rolling_element | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00952,BRG-00952,BFB-00952,BRG-00952,B007,rolling_element_fault,rolling_element,slight,0.6973,0.695,BMAT-00370,MaterialBatch,material,BDES-00438,BMAT-00370,BMAN-00713,BASM-00952,BINSP-00952,BOPR-00952,1,1,1,1,1,1,1,BRG-00952 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00953,BRG-00953,BFB-00953,BRG-00953,IR007,inner_race_fault,inner_race,slight,0.737,0.6652,BMAN-00058,ManufacturingBatch,manufacturing,BDES-00764,BMAT-00192,BMAN-00058,BASM-00953,BINSP-00953,BOPR-00953,1,1,1,1,1,1,1,BRG-00953 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00954,BRG-00954,BFB-00954,BRG-00954,Normal,normal,none,normal,0.8683,0.8416,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00046,BMAT-00425,BMAN-01056,BASM-00954,BINSP-00954,BOPR-00954,1,1,1,1,1,1,1,BRG-00954 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00955,BRG-00955,BFB-00955,BRG-00955,OR014,outer_race_fault,outer_race,medium,0.6838,0.5969,BOPR-00955,MaintenanceRecord,operation,BDES-00217,BMAT-00211,BMAN-00236,BASM-00955,BINSP-00955,BOPR-00955,1,1,1,1,1,1,1,BRG-00955 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00956,BRG-00956,BFB-00956,BRG-00956,IR014,inner_race_fault,inner_race,medium,0.7507,0.6947,BMAN-00441,ManufacturingBatch,manufacturing,BDES-00542,BMAT-00497,BMAN-00441,BASM-00956,BINSP-00956,BOPR-00956,1,1,1,1,1,1,1,BRG-00956 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00957,BRG-00957,BFB-00957,BRG-00957,OR021,outer_race_fault,outer_race,severe,0.7707,0.7932,BOPR-00957,MaintenanceRecord,operation,BDES-00524,BMAT-00230,BMAN-00824,BASM-00957,BINSP-00957,BOPR-00957,1,1,1,1,1,1,1,BRG-00957 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00958,BRG-00958,BFB-00958,BRG-00958,Normal,normal,none,normal,0.9323,0.8998,NORMAL_BASELINE,QualityFeedback,feedback,BDES-00426,BMAT-00345,BMAN-00154,BASM-00958,BINSP-00958,BOPR-00958,1,1,1,1,1,1,1,BRG-00958 | normal | none | normal,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00959,BRG-00959,BFB-00959,BRG-00959,B007,rolling_element_fault,rolling_element,slight,0.6783,0.6503,BOPR-00959,MaintenanceRecord,operation,BDES-00151,BMAT-00171,BMAN-01042,BASM-00959,BINSP-00959,BOPR-00959,1,1,1,1,1,1,1,BRG-00959 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00960,BRG-00960,BFB-00960,BRG-00960,B007,rolling_element_fault,rolling_element,slight,0.7015,0.6283,BMAT-00203,MaterialBatch,material,BDES-00327,BMAT-00203,BMAN-01053,BASM-00960,BINSP-00960,BOPR-00960,1,1,1,1,1,1,1,BRG-00960 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00961,BRG-00961,BFB-00961,BRG-00961,IR021,inner_race_fault,inner_race,severe,0.7509,0.7276,BINSP-00961,InspectionRecord,inspection,BDES-00258,BMAT-00386,BMAN-01112,BASM-00961,BINSP-00961,BOPR-00961,1,1,1,1,1,1,1,BRG-00961 | inner_race_fault | inner_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00962,BRG-00962,BFB-00962,BRG-00962,IR007,inner_race_fault,inner_race,slight,0.6766,0.6567,BASM-00962,AssemblyRecord,assembly,BDES-00245,BMAT-00019,BMAN-00229,BASM-00962,BINSP-00962,BOPR-00962,1,1,1,1,1,1,1,BRG-00962 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00963,BRG-00963,BFB-00963,BRG-00963,OR007,outer_race_fault,outer_race,slight,0.6896,0.7178,BMAN-00554,ManufacturingBatch,manufacturing,BDES-00625,BMAT-00487,BMAN-00554,BASM-00963,BINSP-00963,BOPR-00963,1,1,1,1,1,1,1,BRG-00963 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00964,BRG-00964,BFB-00964,BRG-00964,IR007,inner_race_fault,inner_race,slight,0.6849,0.6555,BASM-00964,AssemblyRecord,assembly,BDES-00082,BMAT-00191,BMAN-00924,BASM-00964,BINSP-00964,BOPR-00964,1,1,1,1,1,1,1,BRG-00964 | inner_race_fault | inner_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00965,BRG-00965,BFB-00965,BRG-00965,OR021,outer_race_fault,outer_race,severe,0.6929,0.6919,BMAN-00859,ManufacturingBatch,manufacturing,BDES-00220,BMAT-00210,BMAN-00859,BASM-00965,BINSP-00965,BOPR-00965,1,1,1,1,1,1,1,BRG-00965 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00966,BRG-00966,BFB-00966,BRG-00966,B007,rolling_element_fault,rolling_element,slight,0.7288,0.6297,BASM-00966,AssemblyRecord,assembly,BDES-00109,BMAT-00039,BMAN-00962,BASM-00966,BINSP-00966,BOPR-00966,1,1,1,1,1,1,1,BRG-00966 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00967,BRG-00967,BFB-00967,BRG-00967,B021,rolling_element_fault,rolling_element,severe,0.7654,0.7652,BINSP-00967,InspectionRecord,inspection,BDES-00175,BMAT-00010,BMAN-00776,BASM-00967,BINSP-00967,BOPR-00967,1,1,1,1,1,1,1,BRG-00967 | rolling_element_fault | rolling_element | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00968,BRG-00968,BFB-00968,BRG-00968,B014,rolling_element_fault,rolling_element,medium,0.6944,0.6702,BMAT-00496,MaterialBatch,material,BDES-00724,BMAT-00496,BMAN-00603,BASM-00968,BINSP-00968,BOPR-00968,1,1,1,1,1,1,1,BRG-00968 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00969,BRG-00969,BFB-00969,BRG-00969,OR021,outer_race_fault,outer_race,severe,0.6963,0.6796,BMAT-00294,MaterialBatch,material,BDES-00083,BMAT-00294,BMAN-01170,BASM-00969,BINSP-00969,BOPR-00969,1,1,1,1,1,1,1,BRG-00969 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00970,BRG-00970,BFB-00970,BRG-00970,B007,rolling_element_fault,rolling_element,slight,0.6636,0.6972,BMAN-00672,ManufacturingBatch,manufacturing,BDES-00307,BMAT-00302,BMAN-00672,BASM-00970,BINSP-00970,BOPR-00970,1,1,1,1,1,1,1,BRG-00970 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00971,BRG-00971,BFB-00971,BRG-00971,OR007,outer_race_fault,outer_race,slight,0.7281,0.6468,BMAN-00554,ManufacturingBatch,manufacturing,BDES-00755,BMAT-00453,BMAN-00554,BASM-00971,BINSP-00971,BOPR-00971,1,1,1,1,1,1,1,BRG-00971 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00972,BRG-00972,BFB-00972,BRG-00972,B014,rolling_element_fault,rolling_element,medium,0.6892,0.7388,BASM-00972,AssemblyRecord,assembly,BDES-00328,BMAT-00454,BMAN-00608,BASM-00972,BINSP-00972,BOPR-00972,1,1,1,1,1,1,1,BRG-00972 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00973,BRG-00973,BFB-00973,BRG-00973,OR007,outer_race_fault,outer_race,slight,0.7242,0.7054,BDES-00792,BearingDesignSpec,design,BDES-00792,BMAT-00399,BMAN-00115,BASM-00973,BINSP-00973,BOPR-00973,1,1,1,1,1,1,1,BRG-00973 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00974,BRG-00974,BFB-00974,BRG-00974,OR014,outer_race_fault,outer_race,medium,0.7058,0.7478,BMAT-00349,MaterialBatch,material,BDES-00036,BMAT-00349,BMAN-00985,BASM-00974,BINSP-00974,BOPR-00974,1,1,1,1,1,1,1,BRG-00974 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00975,BRG-00975,BFB-00975,BRG-00975,OR007,outer_race_fault,outer_race,slight,0.7197,0.6739,BMAT-00438,MaterialBatch,material,BDES-00612,BMAT-00438,BMAN-00758,BASM-00975,BINSP-00975,BOPR-00975,1,1,1,1,1,1,1,BRG-00975 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00976,BRG-00976,BFB-00976,BRG-00976,B014,rolling_element_fault,rolling_element,medium,0.7428,0.6815,BMAN-00701,ManufacturingBatch,manufacturing,BDES-00384,BMAT-00368,BMAN-00701,BASM-00976,BINSP-00976,BOPR-00976,1,1,1,1,1,1,1,BRG-00976 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00977,BRG-00977,BFB-00977,BRG-00977,B014,rolling_element_fault,rolling_element,medium,0.6675,0.7212,BMAN-00923,ManufacturingBatch,manufacturing,BDES-00254,BMAT-00271,BMAN-00923,BASM-00977,BINSP-00977,BOPR-00977,1,1,1,1,1,1,1,BRG-00977 | rolling_element_fault | rolling_element | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00978,BRG-00978,BFB-00978,BRG-00978,OR007,outer_race_fault,outer_race,slight,0.6782,0.6638,BASM-00978,AssemblyRecord,assembly,BDES-00034,BMAT-00402,BMAN-00812,BASM-00978,BINSP-00978,BOPR-00978,1,1,1,1,1,1,1,BRG-00978 | outer_race_fault | outer_race | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00979,BRG-00979,BFB-00979,BRG-00979,OR021,outer_race_fault,outer_race,severe,0.7738,0.6903,BMAT-00194,MaterialBatch,material,BDES-00639,BMAT-00194,BMAN-00253,BASM-00979,BINSP-00979,BOPR-00979,1,1,1,1,1,1,1,BRG-00979 | outer_race_fault | outer_race | severe,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00980,BRG-00980,BFB-00980,BRG-00980,IR014,inner_race_fault,inner_race,medium,0.7035,0.7339,BMAN-00625,ManufacturingBatch,manufacturing,BDES-00446,BMAT-00484,BMAN-00625,BASM-00980,BINSP-00980,BOPR-00980,1,1,1,1,1,1,1,BRG-00980 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00981,BRG-00981,BFB-00981,BRG-00981,B007,rolling_element_fault,rolling_element,slight,0.6442,0.7192,BMAT-00279,MaterialBatch,material,BDES-00411,BMAT-00279,BMAN-00884,BASM-00981,BINSP-00981,BOPR-00981,1,1,1,1,1,1,1,BRG-00981 | rolling_element_fault | rolling_element | slight,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00982,BRG-00982,BFB-00982,BRG-00982,OR014,outer_race_fault,outer_race,medium,0.7613,0.6908,BASM-00982,AssemblyRecord,assembly,BDES-00629,BMAT-00429,BMAN-00145,BASM-00982,BINSP-00982,BOPR-00982,1,1,1,1,1,1,1,BRG-00982 | outer_race_fault | outer_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00983,BRG-00983,BFB-00983,BRG-00983,IR014,inner_race_fault,inner_race,medium,0.6692,0.6158,BMAN-00566,ManufacturingBatch,manufacturing,BDES-00472,BMAT-00414,BMAN-00566,BASM-00983,BINSP-00983,BOPR-00983,1,1,1,1,1,1,1,BRG-00983 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
BRG-00984,BRG-00984,BFB-00984,BRG-00984,IR014,inner_race_fault,inner_race,medium,0.6563,0.6023,BMAN-00157,ManufacturingBatch,manufacturing,BDES-00347,BMAT-00424,BMAN-00157,BASM-00984,BINSP-00984,BOPR-00984,1,1,1,1,1,1,1,BRG-00984 | inner_race_fault | inner_race | medium,从bearing_feedback.csv与bearing_triples.csv自动生成；供上游轴承诊断模型选择并回传bearing_id。
