evidence_id,feedback_id,evidence_type,evidence_text,confidence,domain
RCA_TEXT_HFB-00670,HFB-00670,rca_text,节流阀出现轻微温度异常，生命周期风险集中在设计阶段，建议优先追溯 HDES-00116。,0.5878,hydraulic
EVO_TEXT_HFB-00670,HFB-00670,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成温度异常。,0.5878,hydraulic
RCA_TEXT_HFB-00671,HFB-00671,rca_text,该案例表现为轻微压力异常，根因更可能由运维阶段隐患累积触发。,0.5502,hydraulic
EVO_TEXT_HFB-00671,HFB-00671,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5502,hydraulic
RCA_TEXT_HFB-00672,HFB-00672,rca_text,过滤器出现轻微温度异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-00672。,0.6361,hydraulic
EVO_TEXT_HFB-00672,HFB-00672,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成温度异常。,0.6361,hydraulic
RCA_TEXT_HFB-00673,HFB-00673,rca_text,该案例表现为轻微阀芯卡滞，根因更可能由装配阶段隐患累积触发。,0.5826,hydraulic
EVO_TEXT_HFB-00673,HFB-00673,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成阀芯卡滞。,0.5826,hydraulic
RCA_TEXT_HFB-00674,HFB-00674,rca_text,结合传感器能量和检测记录，液压油箱的压力异常与设计阶段高风险实体 HDES-00905 一致。,0.5514,hydraulic
EVO_TEXT_HFB-00674,HFB-00674,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5514,hydraulic
RCA_TEXT_HFB-00675,HFB-00675,rca_text,方向控制阀出现轻微压力异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-00675。,0.6349,hydraulic
EVO_TEXT_HFB-00675,HFB-00675,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6349,hydraulic
RCA_TEXT_HFB-00676,HFB-00676,rca_text,液压油箱出现轻微泄漏异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-00676。,0.5123,hydraulic
EVO_TEXT_HFB-00676,HFB-00676,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5123,hydraulic
RCA_TEXT_HFB-00677,HFB-00677,rca_text,结合传感器能量和检测记录，单向阀的流量异常与材料阶段高风险实体 HMAT-00578 一致。,0.5828,hydraulic
EVO_TEXT_HFB-00677,HFB-00677,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5828,hydraulic
RCA_TEXT_HFB-00678,HFB-00678,rca_text,作动筒出现轻微振动异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-00678。,0.5559,hydraulic
EVO_TEXT_HFB-00678,HFB-00678,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5559,hydraulic
RCA_TEXT_HFB-00679,HFB-00679,rca_text,冷却器出现轻微温度异常，生命周期风险集中在检测阶段，建议优先追溯 HINSP-00679。,0.5871,hydraulic
EVO_TEXT_HFB-00679,HFB-00679,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5871,hydraulic
RCA_TEXT_HFB-00680,HFB-00680,rca_text,结合传感器能量和检测记录，蓄能器的流量异常与运维阶段高风险实体 HOPR-00680 一致。,0.5989,hydraulic
EVO_TEXT_HFB-00680,HFB-00680,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.5989,hydraulic
RCA_TEXT_HFB-00681,HFB-00681,rca_text,结合传感器能量和检测记录，液压油箱的压力异常与材料阶段高风险实体 HMAT-00251 一致。,0.5833,hydraulic
EVO_TEXT_HFB-00681,HFB-00681,fault_evolution_text,材料阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5833,hydraulic
RCA_TEXT_HFB-00682,HFB-00682,rca_text,结合传感器能量和检测记录，作动筒的泄漏异常与材料阶段高风险实体 HMAT-00599 一致。,0.6271,hydraulic
EVO_TEXT_HFB-00682,HFB-00682,fault_evolution_text,材料阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6271,hydraulic
RCA_TEXT_HFB-00683,HFB-00683,rca_text,作动筒出现轻微温度异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-00683。,0.5792,hydraulic
EVO_TEXT_HFB-00683,HFB-00683,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5792,hydraulic
RCA_TEXT_HFB-00684,HFB-00684,rca_text,该案例表现为中度振动异常，根因更可能由检测阶段隐患累积触发。,0.5823,hydraulic
EVO_TEXT_HFB-00684,HFB-00684,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成振动异常。,0.5823,hydraulic
RCA_TEXT_HFB-00685,HFB-00685,rca_text,该案例表现为轻微温度异常，根因更可能由检测阶段隐患累积触发。,0.5887,hydraulic
EVO_TEXT_HFB-00685,HFB-00685,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成温度异常。,0.5887,hydraulic
RCA_TEXT_HFB-00686,HFB-00686,rca_text,作动筒出现轻微振动异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-00686。,0.5851,hydraulic
EVO_TEXT_HFB-00686,HFB-00686,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5851,hydraulic
RCA_TEXT_HFB-00687,HFB-00687,rca_text,蓄能器出现轻微压力异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-00687。,0.6172,hydraulic
EVO_TEXT_HFB-00687,HFB-00687,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6172,hydraulic
RCA_TEXT_HFB-00688,HFB-00688,rca_text,结合传感器能量和检测记录，单向阀的流量异常与运维阶段高风险实体 HOPR-00688 一致。,0.6092,hydraulic
EVO_TEXT_HFB-00688,HFB-00688,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6092,hydraulic
RCA_TEXT_HFB-00689,HFB-00689,rca_text,结合传感器能量和检测记录，液压油箱的温度异常与设计阶段高风险实体 HDES-00524 一致。,0.5407,hydraulic
EVO_TEXT_HFB-00689,HFB-00689,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5407,hydraulic
RCA_TEXT_HFB-00690,HFB-00690,rca_text,结合传感器能量和检测记录，蓄能器的压力异常与运维阶段高风险实体 HOPR-00690 一致。,0.5979,hydraulic
EVO_TEXT_HFB-00690,HFB-00690,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5979,hydraulic
RCA_TEXT_HFB-00691,HFB-00691,rca_text,结合传感器能量和检测记录，蓄能器的压力异常与运维阶段高风险实体 HOPR-00691 一致。,0.6266,hydraulic
EVO_TEXT_HFB-00691,HFB-00691,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.6266,hydraulic
RCA_TEXT_HFB-00692,HFB-00692,rca_text,结合传感器能量和检测记录，溢流阀的泄漏异常与材料阶段高风险实体 HMAT-00204 一致。,0.565,hydraulic
EVO_TEXT_HFB-00692,HFB-00692,fault_evolution_text,材料阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.565,hydraulic
RCA_TEXT_HFB-00693,HFB-00693,rca_text,结合传感器能量和检测记录，卸荷阀的泄漏异常与运维阶段高风险实体 HOPR-00693 一致。,0.6348,hydraulic
EVO_TEXT_HFB-00693,HFB-00693,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6348,hydraulic
RCA_TEXT_HFB-00694,HFB-00694,rca_text,该案例表现为中度压力异常，根因更可能由装配阶段隐患累积触发。,0.6744,hydraulic
EVO_TEXT_HFB-00694,HFB-00694,fault_evolution_text,装配阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6744,hydraulic
RCA_TEXT_HFB-00695,HFB-00695,rca_text,节流阀出现轻微阀芯卡滞，生命周期风险集中在检测阶段，建议优先追溯 HINSP-00695。,0.6218,hydraulic
EVO_TEXT_HFB-00695,HFB-00695,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6218,hydraulic
RCA_TEXT_HFB-00696,HFB-00696,rca_text,结合传感器能量和检测记录，管路总成的流量异常与制造阶段高风险实体 HMAN-00850 一致。,0.6907,hydraulic
EVO_TEXT_HFB-00696,HFB-00696,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6907,hydraulic
RCA_TEXT_HFB-00697,HFB-00697,rca_text,结合传感器能量和检测记录，过滤器的压力异常与运维阶段高风险实体 HOPR-00697 一致。,0.5635,hydraulic
EVO_TEXT_HFB-00697,HFB-00697,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.5635,hydraulic
RCA_TEXT_HFB-00698,HFB-00698,rca_text,管路总成出现中度压力异常，生命周期风险集中在运维阶段，建议优先追溯 HOPR-00698。,0.6464,hydraulic
EVO_TEXT_HFB-00698,HFB-00698,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.6464,hydraulic
RCA_TEXT_HFB-00699,HFB-00699,rca_text,结合传感器能量和检测记录，溢流阀的振动异常与制造阶段高风险实体 HMAN-00329 一致。,0.6435,hydraulic
EVO_TEXT_HFB-00699,HFB-00699,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6435,hydraulic
RCA_TEXT_HFB-00700,HFB-00700,rca_text,该案例表现为轻微温度异常，根因更可能由制造阶段隐患累积触发。,0.5404,hydraulic
EVO_TEXT_HFB-00700,HFB-00700,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成温度异常。,0.5404,hydraulic
RCA_TEXT_HFB-00701,HFB-00701,rca_text,结合传感器能量和检测记录，单向阀的振动异常与运维阶段高风险实体 HOPR-00701 一致。,0.5718,hydraulic
EVO_TEXT_HFB-00701,HFB-00701,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成振动异常。,0.5718,hydraulic
RCA_TEXT_HFB-00702,HFB-00702,rca_text,该案例表现为中度泄漏异常，根因更可能由设计阶段隐患累积触发。,0.6171,hydraulic
EVO_TEXT_HFB-00702,HFB-00702,fault_evolution_text,设计阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6171,hydraulic
RCA_TEXT_HFB-00703,HFB-00703,rca_text,管路总成出现中度压力异常，生命周期风险集中在设计阶段，建议优先追溯 HPIP-00136。,0.5528,hydraulic
EVO_TEXT_HFB-00703,HFB-00703,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成压力异常。,0.5528,hydraulic
RCA_TEXT_HFB-00704,HFB-00704,rca_text,结合传感器能量和检测记录，作动筒的泄漏异常与装配阶段高风险实体 HASM-00704 一致。,0.5915,hydraulic
EVO_TEXT_HFB-00704,HFB-00704,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成泄漏异常。,0.5915,hydraulic
RCA_TEXT_HFB-00705,HFB-00705,rca_text,结合传感器能量和检测记录，作动筒的振动异常与运维阶段高风险实体 HOPR-00705 一致。,0.5865,hydraulic
EVO_TEXT_HFB-00705,HFB-00705,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.5865,hydraulic
RCA_TEXT_HFB-00706,HFB-00706,rca_text,单向阀出现轻微流量异常，生命周期风险集中在制造阶段，建议优先追溯 HMAN-01102。,0.5751,hydraulic
EVO_TEXT_HFB-00706,HFB-00706,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成流量异常。,0.5751,hydraulic
RCA_TEXT_HFB-00707,HFB-00707,rca_text,该案例表现为中度泄漏异常，根因更可能由检测阶段隐患累积触发。,0.6142,hydraulic
EVO_TEXT_HFB-00707,HFB-00707,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成泄漏异常。,0.6142,hydraulic
RCA_TEXT_HFB-00708,HFB-00708,rca_text,结合传感器能量和检测记录，管路总成的流量异常与制造阶段高风险实体 HMAN-00946 一致。,0.5898,hydraulic
EVO_TEXT_HFB-00708,HFB-00708,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5898,hydraulic
RCA_TEXT_HFB-00709,HFB-00709,rca_text,结合传感器能量和检测记录，液压泵总成的泄漏异常与设计阶段高风险实体 HDES-00845 一致。,0.58,hydraulic
EVO_TEXT_HFB-00709,HFB-00709,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.58,hydraulic
RCA_TEXT_HFB-00710,HFB-00710,rca_text,结合传感器能量和检测记录，过滤器的振动异常与运维阶段高风险实体 HOPR-00710 一致。,0.6097,hydraulic
EVO_TEXT_HFB-00710,HFB-00710,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6097,hydraulic
RCA_TEXT_HFB-00711,HFB-00711,rca_text,该案例表现为中度流量异常，根因更可能由运维阶段隐患累积触发。,0.5755,hydraulic
EVO_TEXT_HFB-00711,HFB-00711,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.5755,hydraulic
RCA_TEXT_HFB-00712,HFB-00712,rca_text,该案例表现为轻微压力异常，根因更可能由制造阶段隐患累积触发。,0.5214,hydraulic
EVO_TEXT_HFB-00712,HFB-00712,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.5214,hydraulic
RCA_TEXT_HFB-00713,HFB-00713,rca_text,结合传感器能量和检测记录，卸荷阀的振动异常与设计阶段高风险实体 HDES-00323 一致。,0.5202,hydraulic
EVO_TEXT_HFB-00713,HFB-00713,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.5202,hydraulic
RCA_TEXT_HFB-00714,HFB-00714,rca_text,结合传感器能量和检测记录，蓄能器的压力异常与运维阶段高风险实体 HOPR-00714 一致。,0.6209,hydraulic
EVO_TEXT_HFB-00714,HFB-00714,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为轻微故障。,0.6209,hydraulic
RCA_TEXT_HFB-00715,HFB-00715,rca_text,结合传感器能量和检测记录，溢流阀的流量异常与运维阶段高风险实体 HOPR-00715 一致。,0.6596,hydraulic
EVO_TEXT_HFB-00715,HFB-00715,fault_evolution_text,运维阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6596,hydraulic
RCA_TEXT_HFB-00716,HFB-00716,rca_text,该案例表现为中度流量异常，根因更可能由制造阶段隐患累积触发。,0.6219,hydraulic
EVO_TEXT_HFB-00716,HFB-00716,fault_evolution_text,早期异常较弱，运行载荷放大后出现指标漂移，并逐步演化为中度故障。,0.6219,hydraulic
RCA_TEXT_HFB-00717,HFB-00717,rca_text,结合传感器能量和检测记录，过滤器的流量异常与制造阶段高风险实体 HMAN-01100 一致。,0.6227,hydraulic
EVO_TEXT_HFB-00717,HFB-00717,fault_evolution_text,制造阶段风险与运行工况耦合后引起状态劣化，检测指标随严重度同步升高。,0.6227,hydraulic
RCA_TEXT_HFB-00718,HFB-00718,rca_text,作动筒出现中度振动异常，生命周期风险集中在制造阶段，建议优先追溯 HMAN-00953。,0.6192,hydraulic
EVO_TEXT_HFB-00718,HFB-00718,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成振动异常。,0.6192,hydraulic
RCA_TEXT_HFB-00719,HFB-00719,rca_text,该案例表现为中度泄漏异常，根因更可能由运维阶段隐患累积触发。,0.6066,hydraulic
EVO_TEXT_HFB-00719,HFB-00719,fault_evolution_text,隐患先导致局部性能退化，随后传感器能量向关联通道集中，最终形成泄漏异常。,0.6066,hydraulic
RCA_TEXT_HFB-00720,HFB-00720,rca_text,该案例表现为轻微压力异常，根因更可能由制造阶段隐患累积触发。,0.607,hydraulic
